TotalClaimAmtReimbursed_log1p,NumClaims_log1p,NumUniqueBeneficiaries_log1p,TotalIPAnnualReimbursementAmt_log1p,TotalOPAnnualReimbursementAmt_log1p,avg_claim_amt_per_claim_log1p,avg_claim_amt_per_beneficiary_log1p,ip_op_ratio,claims_per_day,diag_per_claim,proc_per_claim,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes,claims_x_avgclaim,many_procs_flag,high_total_claim_flag,Provider,PotentialFraud
0.6073361314644873,0.09207898960315111,0.24016606111138974,0.27361898409726937,0.2474155641319617,0.8105564609883941,0.6810766858796684,-0.0787396240511566,-0.3328794994682662,0.5505107640672106,0.16333818901606276,-0.16551102206059215,0.050100531837632016,-0.13867285720863123,-0.3305881078122152,-0.2296388358720056,PRV51023,0
0.596896921567568,0.1437619401764798,0.2981621464457075,0.25292165020120794,0.17104525076944888,0.7396689308173777,0.6080198664149173,-0.0734998715568934,-0.26203875089356443,0.0728247707612507,0.33648580026195024,-0.2319586217302002,0.22148458320759032,-0.14447833266402377,-0.3305881078122152,-0.2296388358720056,PRV51024,0
0.8632486906576686,0.6664530262771201,0.7910424751064682,0.49692981528347796,0.6656184481923001,0.6114213443455233,0.5536162996585149,-0.08006451947060741,-0.1793405364906712,-0.13397889227652968,0.11023120843429318,0.1741100429174046,0.5642526859475069,0.05759687068713921,-0.3305881078122152,-0.2296388358720056,PRV51025,0
0.08849621221676374,0.5779312213602419,0.5731267637554006,0.4030770355087911,0.47364804029663227,-0.5111538925325507,-0.46298653466050216,-0.07737982972498549,-0.0292893795041543,-0.5754737434273367,-0.4290089020882892,-0.12121262228085344,-0.37835959658726376,-0.3090040184863979,-0.3305881078122152,-0.2296388358720056,PRV51026,0
0.2655504297555151,0.34270991537096157,0.401847903467409,0.4287242240604555,0.6382152407717473,0.011095510596860364,-0.017416981765979396,-0.0914466527587181,-0.25648837871839336,-0.49045813463999677,-0.4290089020882892,-0.25410782162006956,-0.37835959658726376,-0.2717894322338817,-0.3305881078122152,-0.2296388358720056,PRV51027,0
0.2773103806066059,0.7101784622425572,0.8187361999282503,0.45166276961956586,0.533499098285344,-0.3526836496159108,-0.4004678806287061,-0.07340946377235849,0.2930883949810594,-0.37929794078472223,-0.4290089020882892,0.10027937661784009,-0.37835959658726376,-0.26873783616117536,-0.3305881078122152,-0.2296388358720056,PRV51029,0
1.6582898805969115,1.1107198363717616,1.2546195586692874,0.8132031695560086,1.0628065144077286,1.3992967117932789,1.3693209642583613,-0.052339356155864165,-0.11123247597593462,-0.025706139935871536,0.7681557451962957,1.0711526384571133,3.734857636291735,2.3701484750047483,3.024912198499387,4.3546641237868515,PRV51030,0
1.3455097801177087,1.162595470798453,1.3118517385443325,0.7805444412561608,0.9523274845569989,0.8546550073948819,0.819019983127037,-0.04264200290478051,0.08707144187364653,-0.44156267099149416,0.10122179135430899,0.7721384399438771,1.5925569941672568,0.9558453390641227,3.024912198499387,-0.2296388358720056,PRV51031,0
-0.47436612381841164,-0.19487907393102413,-0.11666479937584923,0.2687465943765318,-0.2811185133183534,-0.5806156481024758,-0.6800936512534165,0.03809298237032171,-0.25480175959522594,-0.46236602043200603,-0.4290089020882892,-0.47190828720378486,-0.37835959658726376,-0.36266745186252625,-0.3305881078122152,-0.2296388358720056,PRV51032,0
0.30339298538862386,-0.02521347117050121,0.00437662002598986,0.11093347076067504,-0.16978495538134672,0.4576746085454898,0.4308179284944155,-0.0610721090857034,-0.31552357336035414,-0.5119954221994565,-0.2868456002232449,-0.42760988742404615,-0.29266757090228457,-0.2616670647731973,-0.3305881078122152,-0.2296388358720056,PRV51035,0
0.6646677737091692,1.4313899654494453,1.1815800763441457,0.8729090140532932,1.2177151341150005,-0.4899098633918183,-0.1347949549954375,-0.060308860546810485,0.9615499295089446,-0.7066057328086724,-0.4290089020882892,1.063769571827157,-0.37835959658726376,-0.10417493575254873,-0.3305881078122152,-0.2296388358720056,PRV51036,0
1.3238872215550503,1.7556189164600353,1.5075737612613709,0.9132867819970327,1.4933845473241596,0.2096136641339578,0.5980749223317694,-0.08814479153728112,1.121402280534542,-0.8007089289987299,-0.31628029267988395,1.9017476343272142,0.6499447116324861,0.890757027708472,-0.3305881078122152,-0.2296388358720056,PRV51037,1
1.213739362795051,0.9836579855294505,1.0361812621812465,0.6424115553952885,0.8940486004646425,0.8327605474255005,0.873780271677948,-0.075091775426077,0.01955555939515932,-0.302579668695776,-0.005543747596667665,0.5469549077302054,0.8213287630024444,0.6051722928066626,3.024912198499387,-0.2296388358720056,PRV51038,0
0.6622859550324381,0.6588766147511962,0.7219841251102908,0.6347977893245161,0.6913516920311108,0.30396879005053007,0.30170593500904613,-0.043698338016227675,-0.12005368304159553,-0.23501588684175675,-0.08186595567364577,0.11504550987775299,0.22148458320759032,-0.1057007337889019,-0.3305881078122152,-0.2296388358720056,PRV51040,0
-0.3387185724469636,0.05524013525960178,0.15482468292209292,-0.12817292912977624,0.1766254962153503,-0.6336132674773154,-0.7326449553614778,-0.12781208303147315,-0.30935393546456036,-0.338430222455577,-0.4290089020882892,-0.36485382106941633,-0.37835959658726376,-0.3552617491982755,-0.3305881078122152,-0.2296388358720056,PRV51041,0
0.47221118199923906,0.9883101365006118,1.1649226930608052,0.6345092153552467,0.9430029606801583,-0.3349847553413451,-0.42330596493716216,-0.08332382963775312,0.20248357790259364,-0.6087615451778728,-0.4290089020882892,0.30700524225662074,-0.37835959658726376,-0.2040216706680497,-0.3305881078122152,-0.2296388358720056,PRV51042,0
-0.5569793214846496,-0.19487907393102413,-0.15037154012628806,-0.004329897409250202,-0.21094033266208237,-0.709781972742773,-0.77711682424974,-0.08491519805871478,-0.3827472308205769,-0.6028265914719593,-0.4290089020882892,-0.49036595377867603,-0.37835959658726376,-0.3661656229702628,-0.3305881078122152,-0.2296388358720056,PRV51043,0
0.11990916781931509,0.4125564348274728,0.3165065252781116,0.3047749552015477,0.562922468813137,-0.2900367565193989,-0.1650909972315242,-0.1054158267892983,-0.24353132959490406,-0.49045813463999677,-0.4290089020882892,-0.20980942184033086,-0.37835959658726376,-0.303459045134773,-0.3305881078122152,-0.2296388358720056,PRV51044,0
-0.2848411848650863,-0.004166344923036577,0.10806237704769106,0.13810149302083466,0.051590097039578356,-0.4866600838605782,-0.6018709833431801,-0.08519000093016832,-0.31301815831723345,-0.3028753075092207,-0.4290089020882892,-0.38331148764430745,-0.37835959658726376,-0.35161471974552894,-0.3305881078122152,-0.2296388358720056,PRV51045,0
0.8290167590183143,0.1269780362924678,0.03172191288096894,0.3177707096046392,0.20378951360972755,1.1217359546144179,1.2366676049661194,-0.06035859114883258,-0.2644528692912903,0.10465112687138307,0.13216202632635973,-0.23565015504517844,0.050100531837632016,0.02417817223237966,-0.3305881078122152,-0.2296388358720056,PRV51046,0
-0.8047883568935402,-0.6543862975900047,-0.5558491399584666,-0.13765635281160699,-0.576272557105677,-0.597085341277276,-0.7590199164222428,-0.06858330095562942,-0.3646715362590503,-0.49045813463999677,-0.4290089020882892,-0.5641966200782406,-0.37835959658726376,-0.37342246728950346,-0.3305881078122152,-0.2296388358720056,PRV51047,0
0.23326816772553227,0.1269780362924678,0.19875111722722774,0.22329848461659715,0.20086167931638624,0.18679375861619996,0.12903848493619188,-0.08442908908838621,-0.06386677800249999,-0.13339257773316876,-0.09230634503949982,-0.2873316214548736,-0.12128351953232629,-0.27975335369192017,-0.3305881078122152,-0.2296388358720056,PRV51048,0
0.12776908458423328,0.5334226443789492,0.6793504016940068,0.23599544633593614,0.7391968032215428,-0.40348919930139804,-0.5030985455468618,-0.12365649637961668,-0.18114212939035088,-0.44495682289465993,-0.4290089020882892,-0.10275495570596233,-0.37835959658726376,-0.30200767627092484,-0.3305881078122152,-0.2296388358720056,PRV51049,0
0.27928669889684565,0.2506712385835766,0.27934123733568267,0.1745881245257637,0.2959169046531232,0.12898399817818482,0.12331858723715201,-0.10302761382330224,-0.28039085384029616,-0.15335276414410948,-0.336293705219782,-0.21719248847028733,-0.29266757090228457,-0.26821683195364016,-0.3305881078122152,-0.2296388358720056,PRV51052,1
-0.30548782647652023,-1.8421952395589585,-1.8540940156784618,-0.6304395601376176,-3.3347395039820955,1.8180768248241133,1.6786078995958371,2.669692480777992,-0.38173140666340016,4.03237225284649,3.8358901538630445,-0.6121865531729574,-0.29266757090228457,-0.3530660886093771,-0.3305881078122152,-0.2296388358720056,PRV51053,0
-0.02906983428102438,0.3900821201002032,0.3343979098719381,0.18883315195763037,0.4823025225895646,-0.4998452847418319,-0.41810180312273537,-0.11465051675822026,-0.259597503706133,-0.3771039895902101,-0.4290089020882892,-0.1876602219504615,-0.37835959658726376,-0.32653208861133304,-0.3305881078122152,-0.2296388358720056,PRV51054,0
0.12616836239177348,-0.22309306774079396,-0.084456640878342,0.12482889565559822,-0.3264045576760364,0.39070842943364864,0.23796223482649942,-0.025139913833905424,-0.1936476569461452,0.33187466308481917,-0.041290806092713433,-0.3796199543293292,-0.20697554521730543,-0.302305392960945,-0.3305881078122152,-0.2296388358720056,PRV51055,0
-0.04157677111335991,-0.22309306774079396,-0.11666479937584923,0.19946351493261805,0.1802905418087514,0.12757698983020435,0.004325611254709705,-0.0871256793380249,-0.22910382704760113,0.008815349692927243,-0.041290806092713433,-0.42022682079408974,-0.20697554521730543,-0.3281323158201912,-0.3305881078122152,-0.2296388358720056,PRV51056,0
-0.3740720441569092,-1.1138935212489853,-1.1901824986723042,-0.056828466142125986,-0.6560215483892444,0.6142456975994185,0.6169212742595057,-0.025666698022506207,-0.3827472308205769,0.8017791189275709,-0.4290089020882892,-0.5715796867081969,-0.37835959658726376,-0.3574201952009215,-0.3305881078122152,-0.2296388358720056,PRV51057,0
0.8196345240294384,0.6356135684700583,0.7815709119858215,0.5172581934274549,0.6100438603540469,0.5750196685086101,0.49363087632578423,-0.06703575254581338,-0.05876516513584163,-0.22578303451169965,-0.17208727221170317,0.09289630998788363,0.050100531837632016,0.015469959049290867,-0.3305881078122152,-0.2296388358720056,PRV51058,0
1.4138135480498932,0.731005163286719,0.845410289158571,0.7839264647717565,0.6943261872120349,1.4086726575162374,1.3737650378310358,0.026314304848582225,-0.18607001585123945,0.007591640172503376,0.5483637982338913,0.3365375087764465,1.5068649684822777,1.184119611137057,3.024912198499387,-0.2296388358720056,PRV51059,1
0.4311448613001535,0.19170538905380077,0.36890749199094874,0.22051779334380595,0.054219819953859175,0.4291003868847443,0.27671131126853427,-0.06490785751500894,-0.2903805394154378,0.0018227238619337545,-0.4290089020882892,-0.21719248847028733,-0.37835959658726376,-0.22017280110164172,-0.3305881078122152,-0.2296388358720056,PRV51060,0
0.5303410934463951,1.0020738584281716,0.7009807918773665,0.5932991815811293,1.122130023129346,-0.2581486835273064,0.11298364272783559,-0.10789324624564824,-0.07499935035025843,-0.6241378505262969,-0.3701827082130986,0.31438830888657715,-0.20697554521730543,-0.17838082074006603,-0.3305881078122152,-0.2296388358720056,PRV51061,0
0.9757240682482317,1.6668889379528689,1.3519917141934754,1.0380657076410105,1.5253729015642596,-0.24491533798655485,0.19498131905796978,-0.061288029945094954,0.8798949583628806,-0.7508585887594058,-0.37529480818462024,1.6950217686884335,0.050100531837632016,0.18795956632970345,-0.3305881078122152,-0.2296388358720056,PRV51062,0
0.49899354241049215,1.0199919435859701,1.0879578736111544,0.6119828795998229,1.086247173937606,-0.3257333562969007,-0.3074908632533546,-0.1022817303327336,0.0870926048769211,-0.5424945341125164,-0.4290089020882892,0.41036817507601103,-0.37835959658726376,-0.19263400727477972,-0.3305881078122152,-0.2296388358720056,PRV51063,0
1.3462327634959912,1.4882798094250416,1.5775861130556783,0.8517809857706182,1.408049985453117,0.5198724564551114,0.5667622096914648,-0.09111750208744486,0.40626969004436037,-0.5608274900322902,-0.14749741324661703,1.4698382364747618,1.3354809171123192,0.958078214239274,3.024912198499387,-0.2296388358720056,PRV51064,1
0.6743497610324889,-0.06942510355877705,0.03172191288096894,0.21935110807453706,-0.062436845967938755,1.0868998596574124,0.9915714427303496,-0.044728190884255975,-0.33418588086773954,0.709476457958459,0.9418515087532109,-0.24672475499011312,0.3928686345775486,-0.09788567067587349,-0.3305881078122152,-0.2296388358720056,PRV51065,0
0.1851199568156069,-0.16781699838298347,-0.11666479937584923,0.14050783493022248,-0.3622642033400573,0.4239813799245701,0.3632834489817427,-0.009071677234816911,-0.2702251703333117,0.10181727324513833,-0.07360064742567818,-0.3870030209592857,-0.20697554521730543,-0.2905827982914024,-0.3305881078122152,-0.2296388358720056,PRV51066,0
1.3140021819882108,0.40141451217111973,0.4781883676341308,0.643540718920548,0.3604836999658462,1.5951949243921943,1.569586467300652,0.05408131758948854,-0.25523855676302404,0.14452051581992878,0.3798512636955844,-0.006775089516528453,0.5642526859475069,0.862064581707782,-0.3305881078122152,-0.2296388358720056,PRV51067,1
0.9461131938278983,1.3897134366967283,1.535048683647245,0.6571276263237482,1.142342724840571,-0.006190205926002614,-0.02632592185433844,-0.09996347097684342,0.5810265492773887,-0.5572979925831468,-0.3799870738589636,1.18189863790646,-0.12128351953232629,0.15029840504215708,-0.3305881078122152,-0.2296388358720056,PRV51068,0
0.8883846211165047,0.7511974489349776,0.7219841251102908,0.5726950512447916,0.8639150351739318,0.562901886098505,0.659841268115262,-0.08732500235547537,-0.11935853863833273,-0.3338233160257463,-0.17053017142457202,0.1741100429174046,0.13579255752261116,0.08387036858141565,-0.3305881078122152,-0.2296388358720056,PRV51070,0
-0.2766470518686213,-0.16781699838298347,-0.024041307016007644,0.09058738281471025,-0.006472080862099533,-0.3000238683446973,-0.4591952008601174,-0.0885044152882088,-0.324235759367199,-0.3020068684947266,-0.4290089020882892,-0.4423760206839591,-0.37835959658726376,-0.3510192863654887,-0.3305881078122152,-0.2296388358720056,PRV51071,0
0.8662440334272491,1.2524524801804435,1.3254803082541142,0.7129812231528405,1.0714487556547445,0.01001205482121088,0.046936320134399204,-0.08147547972202443,0.31748591212650246,-0.511792240241348,-0.30830421182551576,0.8939590393381586,0.13579255752261116,0.06064846675984554,-0.3305881078122152,-0.2296388358720056,PRV51072,0
0.40517422546136533,0.1437619401764798,0.3165065252781116,0.2979248248914957,0.1707071718774893,0.4387935398112521,0.28649462914681734,-0.06088493770685244,-0.278350707640458,0.10595905931426514,-0.3196525160382552,-0.22457555510024377,-0.29266757090228457,-0.22962530600978084,-0.3305881078122152,-0.2296388358720056,PRV51074,0
-0.2766470518686213,-0.38559180293901196,-0.44415706654600606,-0.16075399973080753,-0.05895416913505078,-0.06563865633209515,-0.038481095337286046,-0.120148724440762,-0.30935393546456036,-0.338430222455577,-0.4290089020882892,-0.5051320870385889,-0.37835959658726376,-0.3510192863654887,-0.3305881078122152,-0.2296388358720056,PRV51075,0
-0.19883183883607755,-0.04695078883150745,0.05807260810413274,0.1788291554078172,0.05514976076393629,-0.3067149674068965,-0.4169443668206033,-0.07619420142717541,-0.25711368432269394,-0.28993856081054664,-0.4290089020882892,-0.3980776209042204,-0.37835959658726376,-0.34476723587506597,-0.3305881078122152,-0.2296388358720056,PRV51076,0
1.1001917667823693,0.03602346243323316,0.13182071078991733,0.4026049767344601,0.208213530060963,1.6436092309854955,1.568046688107804,-0.031325769186258345,-0.3426663428798006,0.7038823572936643,0.6049060205665795,-0.17658562200552683,0.3071766088925695,0.37764231245877855,-0.3305881078122152,-0.2296388358720056,PRV51077,1
0.6838758008181874,-0.19487907393102413,-0.05361946530832789,0.12306870714993808,-0.48234565168608146,1.2358315263502977,1.090946600811671,0.016394415077189126,-0.3387004292511938,0.7736870047195802,1.0544342478078266,-0.309480821344743,0.3071766088925695,-0.09155919101294573,-0.3305881078122152,-0.2296388358720056,PRV51078,0
0.883759384854524,1.2140110574670377,1.1815800763441457,0.7292437673797816,1.163837780867732,0.07710534213873785,0.21201560753014043,-0.0888955634202049,0.2443047180539288,-0.5066111003095913,-0.25841293985023583,0.8127453064086376,0.3071766088925695,0.07892082860983099,-0.3305881078122152,-0.2296388358720056,PRV51081,0
-0.4703832163792875,0.05524013525960178,0.15482468292209292,0.325827680039231,0.610769965693127,-0.8393220010328706,-0.9403649007987126,-0.10615646057257115,-0.23596064010854384,-0.4714546456169444,-0.4290089020882892,-0.3906945542742639,-0.37835959658726376,-0.3624813789312637,-0.3305881078122152,-0.2296388358720056,PRV51082,0
0.0486792107242146,0.6886761840425576,0.8366275845220769,0.45440929728711854,0.6359526863864048,-0.6881078118859397,-0.7787789842423697,-0.08595283111237764,-0.050965953678187174,-0.4689208470805374,-0.4290089020882892,0.030140243633253804,-0.37835959658726376,-0.3154793564943357,-0.3305881078122152,-0.2296388358720056,PRV51083,0
1.1233998428382603,0.8203807079131247,0.8711371666410872,0.5778982359784126,0.5236755878103345,0.8600220197906939,0.8888559693344311,-0.03025629728767291,-0.048739831314107834,-0.33186538079306793,-0.0025189964931557804,0.26639837579186026,0.5642526859475069,0.4194342928203542,-0.3305881078122152,-0.2296388358720056,PRV51084,1
1.4389421088990484,0.9742545825775626,1.0879578736111544,0.7344871157225397,0.917953085440252,1.1960253210156722,1.1810702018180743,-0.052150074763225314,-0.1304755272111809,-0.12788796996995974,0.3073765464212936,0.6687755071244869,1.678249019852236,1.2775654372171252,3.024912198499387,-0.2296388358720056,PRV51086,0
1.1531822728083856,1.3004683051474508,1.4753656027638635,0.8452857373604921,1.10313130097888,0.41054049306808704,0.35837996545649553,-0.0489574842291317,0.30127612392908026,-0.5017935491449754,-0.12971774026714308,1.0231627053623964,0.9927128143724027,0.47644703895920903,3.024912198499387,-0.2296388358720056,PRV51089,0
-0.4427374310058939,-0.9231807922409977,-0.8496346663781846,-0.7642280214612063,-0.5344881406676363,0.277468459164823,0.12366891519490925,-0.1388432619172134,-0.37652530785786964,-0.39815547367088483,-0.4290089020882892,-0.5900373532830882,-0.37835959658726376,-0.3611416538261731,-0.3305881078122152,-0.2296388358720056,PRV51090,0
-0.24157612131528558,0.22184370581948554,0.401847903467409,0.4266563849761659,0.3419361642721457,-0.6565860690543329,-0.8190741153238436,-0.04963836949338708,-0.14291362493105375,-0.25550590671862045,-0.4290089020882892,-0.26149088825002603,-0.37835959658726376,-0.3483398361553075,-0.3305881078122152,-0.2296388358720056,PRV51091,0
-0.07182110588061462,-0.7752525071414808,-0.6879528240221654,-0.15701915775308453,-0.9998867319700574,0.6884661485242665,0.5384896729740699,0.01824321316371371,-0.3511004013085336,0.5146152848014447,0.5187464436786738,-0.5272812869284582,-0.20697554521730543,-0.33181655985919034,-0.3305881078122152,-0.2296388358720056,PRV51093,0
-0.7029073794021443,-1.1138935212489853,-1.0580788146086055,-0.3176888856202354,-0.6186150988391372,0.09826291216693751,-0.057203587810523496,-0.10173213138387209,-0.3763983298382225,-0.7489055853535103,-0.4290089020882892,-0.6158780864879356,-0.37835959658726376,-0.3709290900105849,-0.3305881078122152,-0.2296388358720056,PRV51096,0
0.43813472826300826,0.9044080631210514,0.7423957357615285,0.49228567166691684,0.9964580005541992,-0.30172328983519087,-0.072790479139707,-0.11206115109121678,-0.01870474330025744,-0.5059649816828076,-0.4290089020882892,0.26639837579186026,-0.37835959658726376,-0.21753056547771307,-0.3305881078122152,-0.2296388358720056,PRV51097,0
-1.7284935568776771,-1.2347597308004612,-1.1901824986723042,-0.04749337219871359,-0.934225556120657,-1.3544818615034415,-1.5234616799493945,0.06693143703853889,-0.3827472308205769,0.31719014883973307,-0.4290089020882892,-0.5974204199130445,-0.37835959658726376,-0.38172132002381454,-0.3305881078122152,-0.2296388358720056,PRV51098,0
0.6823767449551446,-1.1138935212489853,-1.0580788146086055,0.020372810088056987,-1.405953688222966,2.2730310701924017,2.137794093836136,0.5252300625627807,-0.378514630165674,3.515477351419463,2.982910342672778,-0.4940574870936542,-0.03559149384734714,-0.09256398484176366,-0.3305881078122152,-0.2296388358720056,PRV51100,0
0.011152349159939259,-1.382688015899978,-1.3518643410283233,-0.27790027413628976,-2.4271501892411864,1.5669507890388634,1.4251459090311924,1.5349562086562587,-0.3781760221132817,2.9555078748735166,0.9926241165621553,-0.5641966200782406,-0.29266757090228457,-0.32106154443221313,-0.3305881078122152,-0.2296388358720056,PRV51101,0
0.9602342652669554,-0.6013236820175055,-0.5558491399584666,0.25276175245664373,-0.9526579086844547,2.1129595251930002,2.0360616776716576,0.48902572906393466,-0.3675098684629264,2.9555078748735166,3.1250736445378227,-0.3205554212896776,0.47856066026252775,0.16793811892584976,-0.3305881078122152,-0.2296388358720056,PRV51102,0
-1.5628045055186728,-1.011702597157876,-1.1901824986723042,-0.6304395601376176,-1.0885793412530016,-1.3695890294693216,-1.262984742237358,-0.10972283668794826,-0.3827472308205769,-0.921203885829186,-0.4290089020882892,-0.6158780864879356,-0.37835959658726376,-0.38120031581627933,-0.3305881078122152,-0.2296388358720056,PRV51103,1
-0.9289612070770874,-0.6013236820175055,-0.6879528240221654,-0.22702849452206286,-0.47574089588860063,-0.8501352785384917,-0.8176809807218925,-0.0997147237455703,-0.3305048455943466,-0.27508525904540204,-0.4290089020882892,-0.5420474201883712,-0.37835959658726376,-0.375766986223412,-0.3305881078122152,-0.2296388358720056,PRV51104,0
-0.3928913899673883,-0.6013236820175055,-0.4978530546241489,0.07869443147415502,-0.039850444414460263,-0.01102560848087527,-0.16750870174521693,-0.08718309734354411,-0.36446239599139635,-0.27508525904540204,-0.4290089020882892,-0.5420474201883712,-0.37835959658726376,-0.35849941820224446,-0.3305881078122152,-0.2296388358720056,PRV51105,0
0.9830717683524183,-0.31574528348250047,-0.1857231493720269,0.35616372385496453,-0.1845713131901512,1.8357718795413198,1.6964675523305652,0.061969171882269455,-0.36441160478353746,1.8559726678905868,0.9178013261068688,-0.25041628830509133,0.13579255752261116,0.1977097879278627,-0.3305881078122152,-0.2296388358720056,PRV51108,0
0.046275929241368405,-1.382688015899978,-1.3518643410283233,-0.32368252885044596,-1.4812279735783476,1.6221058704303728,1.480814038683833,0.08513212506432515,-0.38034133150094784,3.6016265016573015,5.257523172513489,-0.5531220201333058,-0.03559149384734714,-0.3158515023568609,-0.3305881078122152,-0.2296388358720056,PRV51109,0
0.22216483552595903,-1.1138935212489853,-1.0580788146086055,-0.28122030185611885,-1.161187715815553,1.5503358009122006,1.4083763695821123,-0.0013160171963798191,-0.38025746572945757,3.6447010767762205,2.982910342672778,-0.49036595377867603,-0.03559149384734714,-0.2823583747295963,-0.3305881078122152,-0.2296388358720056,PRV51110,0
0.5297089515069181,0.9402507808491827,0.8711371666410872,0.46989957759275147,1.1678512430406411,-0.1953036510338412,-0.051422402477883794,-0.12371503300110802,-0.11044384444139521,-0.42193040149626215,-0.4290089020882892,0.3808359085561852,-0.37835959658726376,-0.17867853743008616,-0.3305881078122152,-0.2296388358720056,PRV51111,0
